Speed,Power
14.374,103.0
14.162,100.0
14.647,106.0
14.347,103.0
14.033,98.0
14.085,99.0
14.294,102.0
14.188,100.0
15.166,113.0
15.286,115.0
14.759,108.0
14.902,110.0
14.902,110.0
14.816,109.0
15.256,114.0
14.96,111.0
14.931,110.0
14.816,109.0
14.008,98.0
14.455,104.0
14.989,111.0
15.048,112.0
14.675,107.0
14.96,111.0
15.196,114.0
14.592,106.0
14.482,104.0
14.703,107.0
14.455,104.0
15.471,117.0
14.675,107.0
14.845,109.0
14.619,106.0
14.788,108.0
14.675,107.0
14.564,105.0
14.902,110.0
14.788,108.0
15.136,113.0
11.673,68.0
11.673,68.0
11.673,68.0
14.428,104.0
14.428,104.0
14.759,108.0
14.902,110.0
13.832,96.0
14.32,102.0
14.731,108.0
14.989,111.0
14.085,99.0
14.085,99.0
14.085,99.0
16.084,125.0
17.313,141.0
18.001,150.0
18.388,155.0
18.128,152.0
18.432,156.0
18.976,163.0
19.505,170.0
20.116,178.0
20.711,186.0
20.628,185.0
21.05,190.0
22.332,207.0
24.076,230.0
25.178,244.0
26.028,255.0
26.117,257.0
26.385,260.0
26.752,265.0
27.224,271.0
26.845,266.0
27.128,270.0
28.016,282.0
28.067,282.0
26.845,266.0
27.224,271.0
26.476,261.0
24.536,236.0
24.458,235.0
22.594,211.0
22.66,211.0
21.461,196.0
23.706,225.0
23.853,227.0
23.706,225.0
23.927,228.0
25.096,243.0
27.915,280.0
29.519,301.0
30.214,310.0
31.192,323.0
31.837,332.0
32.102,335.0
32.925,346.0
31.969,333.0
31.576,328.0
32.372,339.0
32.715,343.0
32.372,339.0
34.091,361.0
33.792,357.0
33.644,355.0
33.281,350.0
32.785,344.0
34.091,361.0
34.705,369.0
35.342,377.0
36.428,392.0
37.041,400.0
37.583,407.0
37.041,400.0
36.864,397.0
36.514,393.0
36.864,397.0
36.171,388.0
36.087,387.0
35.423,379.0
36.342,391.0
35.342,377.0
35.423,379.0
35.342,377.0
29.406,300.0
23.633,224.0
18.7,160.0
